bank_name,city,audience_type,interest_rate,loan_amount,tenure_years,emi_amount,total_interest,total_payment
HDFC Ltd,Kochi,First Time Home Buyers,8.78,5000000,25,41209.0,7362743.0,12362743.0
HDFC Ltd,Kochi,First Time Home Buyers,8.78,7500000,15,75092.0,6016485.0,13516485.0
HDFC Ltd,Kochi,First Time Home Buyers,8.78,7500000,20,66422.0,8441265.0,15941265.0
HDFC Ltd,Kochi,First Time Home Buyers,8.78,7500000,25,61814.0,11044114.0,18544114.0
HDFC Ltd,Coimbatore,Salaried - IT/Corporate,8.48,3000000,15,29507.0,2311265.0,5311265.0
HDFC Ltd,Coimbatore,Salaried - IT/Corporate,8.48,3000000,20,25997.0,3239216.0,6239216.0
HDFC Ltd,Coimbatore,Salaried - IT/Corporate,8.48,3000000,25,24116.0,4234918.0,7234918.0
HDFC Ltd,Coimbatore,Salaried - IT/Corporate,8.48,5000000,15,49178.0,3852108.0,8852108.0
HDFC Ltd,Coimbatore,Salaried - IT/Corporate,8.48,5000000,20,43328.0,5398694.0,10398694.0
HDFC Ltd,Coimbatore,Salaried - IT/Corporate,8.48,5000000,25,40194.0,7058196.0,12058196.0
HDFC Ltd,Coimbatore,Salaried - IT/Corporate,8.48,7500000,15,73768.0,5778162.0,13278162.0
HDFC Ltd,Coimbatore,Salaried - IT/Corporate,8.48,7500000,20,64992.0,8098041.0,15598041.0
HDFC Ltd,Coimbatore,Salaried - IT/Corporate,8.48,7500000,25,60291.0,10587294.0,18087294.0
HDFC Ltd,Coimbatore,Salaried - Government/PSU,8.43,3000000,15,29419.0,2295460.0,5295460.0
HDFC Ltd,Coimbatore,Salaried - Government/PSU,8.43,3000000,20,25902.0,3216465.0,6216465.0
HDFC Ltd,Coimbatore,Salaried - Government/PSU,8.43,3000000,25,24015.0,4204638.0,7204638.0
HDFC Ltd,Coimbatore,Salaried - Government/PSU,8.43,5000000,15,49032.0,3825766.0,8825766.0
HDFC Ltd,Coimbatore,Salaried - Government/PSU,8.43,5000000,20,43170.0,5360775.0,10360775.0
HDFC Ltd,Coimbatore,Salaried - Government/PSU,8.43,5000000,25,40026.0,7007730.0,12007730.0
HDFC Ltd,Coimbatore,Salaried - Government/PSU,8.43,7500000,15,73548.0,5738649.0,13238649.0
HDFC Ltd,Coimbatore,Salaried - Government/PSU,8.43,7500000,20,64755.0,8041163.0,15541163.0
HDFC Ltd,Coimbatore,Salaried - Government/PSU,8.43,7500000,25,60039.0,10511595.0,18011595.0
HDFC Ltd,Coimbatore,Self-Employed - Professional,8.53,3000000,15,29595.0,2327094.0,5327094.0
HDFC Ltd,Coimbatore,Self-Employed - Professional,8.53,3000000,20,26092.0,3262005.0,6262005.0
HDFC Ltd,Coimbatore,Self-Employed - Professional,8.53,3000000,25,24217.0,4265248.0,7265248.0
HDFC Ltd,Coimbatore,Self-Employed - Professional,8.53,5000000,15,49325.0,3878490.0,8878490.0
HDFC Ltd,Coimbatore,Self-Employed - Professional,8.53,5000000,20,43486.0,5436675.0,10436675.0
HDFC Ltd,Coimbatore,Self-Employed - Professional,8.53,5000000,25,40362.0,7108746.0,12108746.0
HDFC Ltd,Coimbatore,Self-Employed - Professional,8.53,7500000,15,73987.0,5817735.0,13317735.0
HDFC Ltd,Coimbatore,Self-Employed - Professional,8.53,7500000,20,65229.0,8155012.0,15655012.0
HDFC Ltd,Coimbatore,Self-Employed - Professional,8.53,7500000,25,60544.0,10663120.0,18163120.0
HDFC Ltd,Coimbatore,Self-Employed - Business,8.53,3000000,15,29595.0,2327094.0,5327094.0
HDFC Ltd,Coimbatore,Self-Employed - Business,8.53,3000000,20,26092.0,3262005.0,6262005.0
HDFC Ltd,Coimbatore,Self-Employed - Business,8.53,3000000,25,24217.0,4265248.0,7265248.0
HDFC Ltd,Coimbatore,Self-Employed - Business,8.53,5000000,15,49325.0,3878490.0,8878490.0
HDFC Ltd,Coimbatore,Self-Employed - Business,8.53,5000000,20,43486.0,5436675.0,10436675.0
HDFC Ltd,Coimbatore,Self-Employed - Business,8.53,5000000,25,40362.0,7108746.0,12108746.0
HDFC Ltd,Coimbatore,Self-Employed - Business,8.53,7500000,15,73987.0,5817735.0,13317735.0
HDFC Ltd,Coimbatore,Self-Employed - Business,8.53,7500000,20,65229.0,8155012.0,15655012.0
HDFC Ltd,Coimbatore,Self-Employed - Business,8.53,7500000,25,60544.0,10663120.0,18163120.0
HDFC Ltd,Coimbatore,Self-Employed - SME,8.53,3000000,15,29595.0,2327094.0,5327094.0
HDFC Ltd,Coimbatore,Self-Employed - SME,8.53,3000000,20,26092.0,3262005.0,6262005.0
HDFC Ltd,Coimbatore,Self-Employed - SME,8.53,3000000,25,24217.0,4265248.0,7265248.0
HDFC Ltd,Coimbatore,Self-Employed - SME,8.53,5000000,15,49325.0,3878490.0,8878490.0
HDFC Ltd,Coimbatore,Self-Employed - SME,8.53,5000000,20,43486.0,5436675.0,10436675.0
HDFC Ltd,Coimbatore,Self-Employed - SME,8.53,5000000,25,40362.0,7108746.0,12108746.0
HDFC Ltd,Coimbatore,Self-Employed - SME,8.53,7500000,15,73987.0,5817735.0,13317735.0
HDFC Ltd,Coimbatore,Self-Employed - SME,8.53,7500000,20,65229.0,8155012.0,15655012.0
HDFC Ltd,Coimbatore,Self-Employed - SME,8.53,7500000,25,60544.0,10663120.0,18163120.0
HDFC Ltd,Coimbatore,Self-Employed - Startup,8.68,3000000,15,29860.0,2374723.0,5374723.0
HDFC Ltd,Coimbatore,Self-Employed - Startup,8.68,3000000,20,26377.0,3330595.0,6330595.0
HDFC Ltd,Coimbatore,Self-Employed - Startup,8.68,3000000,25,24522.0,4356538.0,7356538.0
HDFC Ltd,Coimbatore,Self-Employed - Startup,8.68,5000000,15,49766.0,3957872.0,8957872.0
HDFC Ltd,Coimbatore,Self-Employed - Startup,8.68,5000000,20,43962.0,5550991.0,10550991.0
HDFC Ltd,Coimbatore,Self-Employed - Startup,8.68,5000000,25,40870.0,7260897.0,12260897.0
HDFC Ltd,Coimbatore,Self-Employed - Startup,8.68,7500000,15,74649.0,5936808.0,13436808.0
HDFC Ltd,Coimbatore,Self-Employed - Startup,8.68,7500000,20,65944.0,8326486.0,15826486.0
HDFC Ltd,Coimbatore,Self-Employed - Startup,8.68,7500000,25,61304.0,10891345.0,18391345.0
HDFC Ltd,Coimbatore,Women Applicants,8.48,3000000,15,29507.0,2311265.0,5311265.0
HDFC Ltd,Coimbatore,Women Applicants,8.48,3000000,20,25997.0,3239216.0,6239216.0
HDFC Ltd,Coimbatore,Women Applicants,8.48,3000000,25,24116.0,4234918.0,7234918.0
HDFC Ltd,Coimbatore,Women Applicants,8.48,5000000,15,49178.0,3852108.0,8852108.0
HDFC Ltd,Coimbatore,Women Applicants,8.48,5000000,20,43328.0,5398694.0,10398694.0
HDFC Ltd,Coimbatore,Women Applicants,8.48,5000000,25,40194.0,7058196.0,12058196.0
HDFC Ltd,Coimbatore,Women Applicants,8.48,7500000,15,73768.0,5778162.0,13278162.0
HDFC Ltd,Coimbatore,Women Applicants,8.48,7500000,20,64992.0,8098041.0,15598041.0
HDFC Ltd,Coimbatore,Women Applicants,8.48,7500000,25,60291.0,10587294.0,18087294.0
HDFC Ltd,Coimbatore,Senior Citizens,8.63,3000000,15,29771.0,2358823.0,5358823.0
HDFC Ltd,Coimbatore,Senior Citizens,8.63,3000000,20,26282.0,3307694.0,6307694.0
HDFC Ltd,Coimbatore,Senior Citizens,8.63,3000000,25,24420.0,4326058.0,7326058.0
HDFC Ltd,Coimbatore,Senior Citizens,8.63,5000000,15,49619.0,3931372.0,8931372.0
HDFC Ltd,Coimbatore,Senior Citizens,8.63,5000000,20,43803.0,5512824.0,10512824.0
HDFC Ltd,Coimbatore,Senior Citizens,8.63,5000000,25,40700.0,7210097.0,12210097.0
HDFC Ltd,Coimbatore,Senior Citizens,8.63,7500000,15,74428.0,5897058.0,13397058.0
HDFC Ltd,Coimbatore,Senior Citizens,8.63,7500000,20,65705.0,8269236.0,15769236.0
HDFC Ltd,Coimbatore,Senior Citizens,8.63,7500000,25,61050.0,10815146.0,18315146.0
HDFC Ltd,Coimbatore,NRIs,8.73,3000000,15,29948.0,2390647.0,5390647.0
HDFC Ltd,Coimbatore,NRIs,8.73,3000000,20,26473.0,3353532.0,6353532.0
HDFC Ltd,Coimbatore,NRIs,8.73,3000000,25,24624.0,4387067.0,7387067.0
HDFC Ltd,Coimbatore,NRIs,8.73,5000000,15,49913.0,3984411.0,8984411.0
HDFC Ltd,Coimbatore,NRIs,8.73,5000000,20,44122.0,5589220.0,10589220.0
HDFC Ltd,Coimbatore,NRIs,8.73,5000000,25,41039.0,7311779.0,12311779.0
HDFC Ltd,Coimbatore,NRIs,8.73,7500000,15,74870.0,5976617.0,13476617.0
HDFC Ltd,Coimbatore,NRIs,8.73,7500000,20,66183.0,8383830.0,15883830.0
HDFC Ltd,Coimbatore,NRIs,8.73,7500000,25,61559.0,10967668.0,18467668.0
HDFC Ltd,Coimbatore,First Time Home Buyers,8.53,3000000,15,29595.0,2327094.0,5327094.0
HDFC Ltd,Coimbatore,First Time Home Buyers,8.53,3000000,20,26092.0,3262005.0,6262005.0
HDFC Ltd,Coimbatore,First Time Home Buyers,8.53,3000000,25,24217.0,4265248.0,7265248.0
HDFC Ltd,Coimbatore,First Time Home Buyers,8.53,5000000,15,49325.0,3878490.0,8878490.0
HDFC Ltd,Coimbatore,First Time Home Buyers,8.53,5000000,20,43486.0,5436675.0,10436675.0
HDFC Ltd,Coimbatore,First Time Home Buyers,8.53,5000000,25,40362.0,7108746.0,12108746.0
HDFC Ltd,Coimbatore,First Time Home Buyers,8.53,7500000,15,73987.0,5817735.0,13317735.0
HDFC Ltd,Coimbatore,First Time Home Buyers,8.53,7500000,20,65229.0,8155012.0,15655012.0
HDFC Ltd,Coimbatore,First Time Home Buyers,8.53,7500000,25,60544.0,10663120.0,18163120.0
HDFC Ltd,Vadodara,Salaried - IT/Corporate,9.19,3000000,15,30768.0,2538242.0,5538242.0
HDFC Ltd,Vadodara,Salaried - IT/Corporate,9.19,3000000,20,27359.0,3566268.0,6566268.0
HDFC Ltd,Vadodara,Salaried - IT/Corporate,9.19,3000000,25,25567.0,4670209.0,7670209.0
HDFC Ltd,Vadodara,Salaried - IT/Corporate,9.19,5000000,15,51280.0,4230403.0,9230403.0
HDFC Ltd,Vadodara,Salaried - IT/Corporate,9.19,5000000,20,45599.0,5943780.0,10943780.0
HDFC Ltd,Vadodara,Salaried - IT/Corporate,9.19,5000000,25,42612.0,7783681.0,12783681.0
HDFC Ltd,Vadodara,Salaried - IT/Corporate,9.19,7500000,15,76920.0,6345605.0,13845605.0
HDFC Ltd,Vadodara,Salaried - IT/Corporate,9.19,7500000,20,68399.0,8915670.0,16415670.0
HDFC Ltd,Vadodara,Salaried - IT/Corporate,9.19,7500000,25,63918.0,11675522.0,19175522.0
HDFC Ltd,Vadodara,Salaried - Government/PSU,9.14,3000000,15,30678.0,2522104.0,5522104.0
HDFC Ltd,Vadodara,Salaried - Government/PSU,9.14,3000000,20,27262.0,3542996.0,6542996.0
HDFC Ltd,Vadodara,Salaried - Government/PSU,9.14,3000000,25,25464.0,4639237.0,7639237.0
HDFC Ltd,Vadodara,Salaried - Government/PSU,9.14,5000000,15,51131.0,4203506.0,9203506.0
HDFC Ltd,Vadodara,Salaried - Government/PSU,9.14,5000000,20,45437.0,5904994.0,10904994.0
HDFC Ltd,Vadodara,Salaried - Government/PSU,9.14,5000000,25,42440.0,7732061.0,12732061.0
HDFC Ltd,Vadodara,Salaried - Government/PSU,9.14,7500000,15,76696.0,6305259.0,13805259.0
HDFC Ltd,Vadodara,Salaried - Government/PSU,9.14,7500000,20,68156.0,8857491.0,16357491.0
HDFC Ltd,Vadodara,Salaried - Government/PSU,9.14,7500000,25,63660.0,11598092.0,19098092.0
HDFC Ltd,Vadodara,Self-Employed - Professional,9.24,3000000,15,30858.0,2554403.0,5554403.0
HDFC Ltd,Vadodara,Self-Employed - Professional,9.24,3000000,20,27457.0,3589575.0,6589575.0
HDFC Ltd,Vadodara,Self-Employed - Professional,9.24,3000000,25,25671.0,4701227.0,7701227.0
HDFC Ltd,Vadodara,Self-Employed - Professional,9.24,5000000,15,51430.0,4257339.0,9257339.0
HDFC Ltd,Vadodara,Self-Employed - Professional,9.24,5000000,20,45761.0,5982626.0,10982626.0
HDFC Ltd,Vadodara,Self-Employed - Professional,9.24,5000000,25,42785.0,7835379.0,12835379.0
HDFC Ltd,Vadodara,Self-Employed - Professional,9.24,7500000,15,77144.0,6386008.0,13886008.0
HDFC Ltd,Vadodara,Self-Employed - Professional,9.24,7500000,20,68641.0,8973939.0,16473939.0
HDFC Ltd,Vadodara,Self-Employed - Professional,9.24,7500000,25,64177.0,11753068.0,19253068.0
HDFC Ltd,Vadodara,Self-Employed - Business,9.24,3000000,15,30858.0,2554403.0,5554403.0
HDFC Ltd,Vadodara,Self-Employed - Business,9.24,3000000,20,27457.0,3589575.0,6589575.0
HDFC Ltd,Vadodara,Self-Employed - Business,9.24,3000000,25,25671.0,4701227.0,7701227.0
HDFC Ltd,Vadodara,Self-Employed - Business,9.24,5000000,15,51430.0,4257339.0,9257339.0
HDFC Ltd,Vadodara,Self-Employed - Business,9.24,5000000,20,45761.0,5982626.0,10982626.0
HDFC Ltd,Vadodara,Self-Employed - Business,9.24,5000000,25,42785.0,7835379.0,12835379.0
HDFC Ltd,Vadodara,Self-Employed - Business,9.24,7500000,15,77144.0,6386008.0,13886008.0
HDFC Ltd,Vadodara,Self-Employed - Business,9.24,7500000,20,68641.0,8973939.0,16473939.0
HDFC Ltd,Vadodara,Self-Employed - Business,9.24,7500000,25,64177.0,11753068.0,19253068.0
HDFC Ltd,Vadodara,Self-Employed - SME,9.24,3000000,15,30858.0,2554403.0,5554403.0
HDFC Ltd,Vadodara,Self-Employed - SME,9.24,3000000,20,27457.0,3589575.0,6589575.0
HDFC Ltd,Vadodara,Self-Employed - SME,9.24,3000000,25,25671.0,4701227.0,7701227.0
HDFC Ltd,Vadodara,Self-Employed - SME,9.24,5000000,15,51430.0,4257339.0,9257339.0
HDFC Ltd,Vadodara,Self-Employed - SME,9.24,5000000,20,45761.0,5982626.0,10982626.0
HDFC Ltd,Vadodara,Self-Employed - SME,9.24,5000000,25,42785.0,7835379.0,12835379.0
HDFC Ltd,Vadodara,Self-Employed - SME,9.24,7500000,15,77144.0,6386008.0,13886008.0
HDFC Ltd,Vadodara,Self-Employed - SME,9.24,7500000,20,68641.0,8973939.0,16473939.0
HDFC Ltd,Vadodara,Self-Employed - SME,9.24,7500000,25,64177.0,11753068.0,19253068.0
HDFC Ltd,Vadodara,Self-Employed - Startup,9.39,3000000,15,31128.0,2603026.0,5603026.0
HDFC Ltd,Vadodara,Self-Employed - Startup,9.39,3000000,20,27749.0,3659711.0,6659711.0
HDFC Ltd,Vadodara,Self-Employed - Startup,9.39,3000000,25,25982.0,4794562.0,7794562.0
HDFC Ltd,Vadodara,Self-Employed - Startup,9.39,5000000,15,51880.0,4338376.0,9338376.0
HDFC Ltd,Vadodara,Self-Employed - Startup,9.39,5000000,20,46248.0,6099518.0,11099518.0
HDFC Ltd,Vadodara,Self-Employed - Startup,9.39,5000000,25,43303.0,7990936.0,12990936.0
HDFC Ltd,Vadodara,Self-Employed - Startup,9.39,7500000,15,77820.0,6507564.0,14007564.0
HDFC Ltd,Vadodara,Self-Employed - Startup,9.39,7500000,20,69372.0,9149276.0,16649276.0
HDFC Ltd,Vadodara,Self-Employed - Startup,9.39,7500000,25,64955.0,11986405.0,19486405.0
HDFC Ltd,Vadodara,Women Applicants,9.19,3000000,15,30768.0,2538242.0,5538242.0
HDFC Ltd,Vadodara,Women Applicants,9.19,3000000,20,27359.0,3566268.0,6566268.0
HDFC Ltd,Vadodara,Women Applicants,9.19,3000000,25,25567.0,4670209.0,7670209.0
HDFC Ltd,Vadodara,Women Applicants,9.19,5000000,15,51280.0,4230403.0,9230403.0
HDFC Ltd,Vadodara,Women Applicants,9.19,5000000,20,45599.0,5943780.0,10943780.0
HDFC Ltd,Vadodara,Women Applicants,9.19,5000000,25,42612.0,7783681.0,12783681.0
HDFC Ltd,Vadodara,Women Applicants,9.19,7500000,15,76920.0,6345605.0,13845605.0
HDFC Ltd,Vadodara,Women Applicants,9.19,7500000,20,68399.0,8915670.0,16415670.0
HDFC Ltd,Vadodara,Women Applicants,9.19,7500000,25,63918.0,11675522.0,19175522.0
HDFC Ltd,Vadodara,Senior Citizens,9.34,3000000,15,31038.0,2586795.0,5586795.0
HDFC Ltd,Vadodara,Senior Citizens,9.34,3000000,20,27651.0,3636297.0,6636297.0
HDFC Ltd,Vadodara,Senior Citizens,9.34,3000000,25,25878.0,4763404.0,7763404.0
HDFC Ltd,Vadodara,Senior Citizens,9.34,5000000,15,51730.0,4311325.0,9311325.0
HDFC Ltd,Vadodara,Senior Citizens,9.34,5000000,20,46085.0,6060495.0,11060495.0
HDFC Ltd,Vadodara,Senior Citizens,9.34,5000000,25,43130.0,7939007.0,12939007.0
HDFC Ltd,Vadodara,Senior Citizens,9.34,7500000,15,77594.0,6466988.0,13966988.0
HDFC Ltd,Vadodara,Senior Citizens,9.34,7500000,20,69128.0,9090742.0,16590742.0
HDFC Ltd,Vadodara,Senior Citizens,9.34,7500000,25,64695.0,11908510.0,19408510.0
HDFC Ltd,Vadodara,NRIs,9.44,3000000,15,31218.0,2619279.0,5619279.0
HDFC Ltd,Vadodara,NRIs,9.44,3000000,20,27846.0,3683160.0,6683160.0
HDFC Ltd,Vadodara,NRIs,9.44,3000000,25,26086.0,4825765.0,7825765.0
HDFC Ltd,Vadodara,NRIs,9.44,5000000,15,52030.0,4365465.0,9365465.0
HDFC Ltd,Vadodara,NRIs,9.44,5000000,20,46411.0,6138599.0,11138599.0
HDFC Ltd,Vadodara,NRIs,9.44,5000000,25,43476.0,8042942.0,13042942.0
HDFC Ltd,Vadodara,NRIs,9.44,7500000,15,78046.0,6548198.0,14048198.0
HDFC Ltd,Vadodara,NRIs,9.44,7500000,20,69616.0,9207899.0,16707899.0
HDFC Ltd,Vadodara,NRIs,9.44,7500000,25,65215.0,12064414.0,19564414.0
HDFC Ltd,Vadodara,First Time Home Buyers,9.24,3000000,15,30858.0,2554403.0,5554403.0
HDFC Ltd,Vadodara,First Time Home Buyers,9.24,3000000,20,27457.0,3589575.0,6589575.0
HDFC Ltd,Vadodara,First Time Home Buyers,9.24,3000000,25,25671.0,4701227.0,7701227.0
HDFC Ltd,Vadodara,First Time Home Buyers,9.24,5000000,15,51430.0,4257339.0,9257339.0
HDFC Ltd,Vadodara,First Time Home Buyers,9.24,5000000,20,45761.0,5982626.0,10982626.0
HDFC Ltd,Vadodara,First Time Home Buyers,9.24,5000000,25,42785.0,7835379.0,12835379.0
HDFC Ltd,Vadodara,First Time Home Buyers,9.24,7500000,15,77144.0,6386008.0,13886008.0
HDFC Ltd,Vadodara,First Time Home Buyers,9.24,7500000,20,68641.0,8973939.0,16473939.0
HDFC Ltd,Vadodara,First Time Home Buyers,9.24,7500000,25,64177.0,11753068.0,19253068.0
HDFC Ltd,Thane,Salaried - IT/Corporate,8.61,3000000,15,29736.0,2352470.0,5352470.0
HDFC Ltd,Thane,Salaried - IT/Corporate,8.61,3000000,20,26244.0,3298544.0,6298544.0
HDFC Ltd,Thane,Salaried - IT/Corporate,8.61,3000000,25,24380.0,4313880.0,7313880.0
HDFC Ltd,Thane,Salaried - IT/Corporate,8.61,5000000,15,49560.0,3920783.0,8920783.0
HDFC Ltd,Thane,Salaried - IT/Corporate,8.61,5000000,20,43740.0,5497574.0,10497574.0
HDFC Ltd,Thane,Salaried - IT/Corporate,8.61,5000000,25,40633.0,7189801.0,12189801.0
HDFC Ltd,Thane,Salaried - IT/Corporate,8.61,7500000,15,74340.0,5881174.0,13381174.0
HDFC Ltd,Thane,Salaried - IT/Corporate,8.61,7500000,20,65610.0,8246361.0,15746361.0
HDFC Ltd,Thane,Salaried - IT/Corporate,8.61,7500000,25,60949.0,10784701.0,18284701.0
HDFC Ltd,Thane,Salaried - Government/PSU,8.56,3000000,15,29648.0,2336603.0,5336603.0
HDFC Ltd,Thane,Salaried - Government/PSU,8.56,3000000,20,26149.0,3275696.0,6275696.0
HDFC Ltd,Thane,Salaried - Government/PSU,8.56,3000000,25,24278.0,4283470.0,7283470.0
HDFC Ltd,Thane,Salaried - Government/PSU,8.56,5000000,15,49413.0,3894338.0,8894338.0
HDFC Ltd,Thane,Salaried - Government/PSU,8.56,5000000,20,43581.0,5459494.0,10459494.0
HDFC Ltd,Thane,Salaried - Government/PSU,8.56,5000000,25,40464.0,7139117.0,12139117.0
HDFC Ltd,Thane,Salaried - Government/PSU,8.56,7500000,15,74119.0,5841507.0,13341507.0
HDFC Ltd,Thane,Salaried - Government/PSU,8.56,7500000,20,65372.0,8189240.0,15689240.0
HDFC Ltd,Thane,Salaried - Government/PSU,8.56,7500000,25,60696.0,10708675.0,18208675.0
HDFC Ltd,Thane,Self-Employed - Professional,8.66,3000000,15,29824.0,2368360.0,5368360.0
HDFC Ltd,Thane,Self-Employed - Professional,8.66,3000000,20,26339.0,3321430.0,6321430.0
HDFC Ltd,Thane,Self-Employed - Professional,8.66,3000000,25,24481.0,4344340.0,7344340.0
HDFC Ltd,Thane,Self-Employed - Professional,8.66,5000000,15,49707.0,3947267.0,8947267.0
HDFC Ltd,Thane,Self-Employed - Professional,8.66,5000000,20,43899.0,5535717.0,10535717.0
HDFC Ltd,Thane,Self-Employed - Professional,8.66,5000000,25,40802.0,7240567.0,12240567.0
HDFC Ltd,Thane,Self-Employed - Professional,8.66,7500000,15,74561.0,5920901.0,13420901.0
HDFC Ltd,Thane,Self-Employed - Professional,8.66,7500000,20,65848.0,8303575.0,15803575.0
HDFC Ltd,Thane,Self-Employed - Professional,8.66,7500000,25,61203.0,10860851.0,18360851.0
HDFC Ltd,Thane,Self-Employed - Business,8.66,3000000,15,29824.0,2368360.0,5368360.0
HDFC Ltd,Thane,Self-Employed - Business,8.66,3000000,20,26339.0,3321430.0,6321430.0
HDFC Ltd,Thane,Self-Employed - Business,8.66,3000000,25,24481.0,4344340.0,7344340.0
HDFC Ltd,Thane,Self-Employed - Business,8.66,5000000,15,49707.0,3947267.0,8947267.0
HDFC Ltd,Thane,Self-Employed - Business,8.66,5000000,20,43899.0,5535717.0,10535717.0
HDFC Ltd,Thane,Self-Employed - Business,8.66,5000000,25,40802.0,7240567.0,12240567.0
HDFC Ltd,Thane,Self-Employed - Business,8.66,7500000,15,74561.0,5920901.0,13420901.0
HDFC Ltd,Thane,Self-Employed - Business,8.66,7500000,20,65848.0,8303575.0,15803575.0
HDFC Ltd,Thane,Self-Employed - Business,8.66,7500000,25,61203.0,10860851.0,18360851.0
HDFC Ltd,Thane,Self-Employed - SME,8.66,3000000,15,29824.0,2368360.0,5368360.0
HDFC Ltd,Thane,Self-Employed - SME,8.66,3000000,20,26339.0,3321430.0,6321430.0
HDFC Ltd,Thane,Self-Employed - SME,8.66,3000000,25,24481.0,4344340.0,7344340.0
HDFC Ltd,Thane,Self-Employed - SME,8.66,5000000,15,49707.0,3947267.0,8947267.0
HDFC Ltd,Thane,Self-Employed - SME,8.66,5000000,20,43899.0,5535717.0,10535717.0
HDFC Ltd,Thane,Self-Employed - SME,8.66,5000000,25,40802.0,7240567.0,12240567.0
HDFC Ltd,Thane,Self-Employed - SME,8.66,7500000,15,74561.0,5920901.0,13420901.0
HDFC Ltd,Thane,Self-Employed - SME,8.66,7500000,20,65848.0,8303575.0,15803575.0
HDFC Ltd,Thane,Self-Employed - SME,8.66,7500000,25,61203.0,10860851.0,18360851.0
HDFC Ltd,Thane,Self-Employed - Startup,8.81,3000000,15,30090.0,2416173.0,5416173.0
HDFC Ltd,Thane,Self-Employed - Startup,8.81,3000000,20,26626.0,3390308.0,6390308.0
HDFC Ltd,Thane,Self-Employed - Startup,8.81,3000000,25,24787.0,4436016.0,7436016.0
HDFC Ltd,Thane,Self-Employed - Startup,8.81,5000000,15,50150.0,4026956.0,9026956.0
HDFC Ltd,Thane,Self-Employed - Startup,8.81,5000000,20,44377.0,5650514.0,10650514.0
HDFC Ltd,Thane,Self-Employed - Startup,8.81,5000000,25,41311.0,7393360.0,12393360.0
HDFC Ltd,Thane,Self-Employed - Startup,8.81,7500000,15,75225.0,6040433.0,13540433.0
HDFC Ltd,Thane,Self-Employed - Startup,8.81,7500000,20,66566.0,8475770.0,15975770.0
HDFC Ltd,Thane,Self-Employed - Startup,8.81,7500000,25,61967.0,11090040.0,18590040.0
HDFC Ltd,Thane,Women Applicants,8.61,3000000,15,29736.0,2352470.0,5352470.0
HDFC Ltd,Thane,Women Applicants,8.61,3000000,20,26244.0,3298544.0,6298544.0
HDFC Ltd,Thane,Women Applicants,8.61,3000000,25,24380.0,4313880.0,7313880.0
HDFC Ltd,Thane,Women Applicants,8.61,5000000,15,49560.0,3920783.0,8920783.0
HDFC Ltd,Thane,Women Applicants,8.61,5000000,20,43740.0,5497574.0,10497574.0
HDFC Ltd,Thane,Women Applicants,8.61,5000000,25,40633.0,7189801.0,12189801.0
HDFC Ltd,Thane,Women Applicants,8.61,7500000,15,74340.0,5881174.0,13381174.0
HDFC Ltd,Thane,Women Applicants,8.61,7500000,20,65610.0,8246361.0,15746361.0
HDFC Ltd,Thane,Women Applicants,8.61,7500000,25,60949.0,10784701.0,18284701.0
HDFC Ltd,Thane,Senior Citizens,8.76,3000000,15,30001.0,2400212.0,5400212.0
HDFC Ltd,Thane,Senior Citizens,8.76,3000000,20,26530.0,3367312.0,6367312.0
HDFC Ltd,Thane,Senior Citizens,8.76,3000000,25,24685.0,4405408.0,7405408.0
HDFC Ltd,Thane,Senior Citizens,8.76,5000000,15,50002.0,4000354.0,9000354.0
HDFC Ltd,Thane,Senior Citizens,8.76,5000000,20,44217.0,5612187.0,10612187.0
HDFC Ltd,Thane,Senior Citizens,8.76,5000000,25,41141.0,7342347.0,12342347.0
HDFC Ltd,Thane,Senior Citizens,8.76,7500000,15,75003.0,6000530.0,13500530.0
HDFC Ltd,Thane,Senior Citizens,8.76,7500000,20,66326.0,8418280.0,15918280.0
HDFC Ltd,Thane,Senior Citizens,8.76,7500000,25,61712.0,11013521.0,18513521.0
HDFC Ltd,Thane,NRIs,8.86,3000000,15,30179.0,2432158.0,5432158.0
HDFC Ltd,Thane,NRIs,8.86,3000000,20,26722.0,3413341.0,6413341.0
HDFC Ltd,Thane,NRIs,8.86,3000000,25,24889.0,4466672.0,7466672.0
HDFC Ltd,Thane,NRIs,8.86,5000000,15,50298.0,4053597.0,9053597.0
HDFC Ltd,Thane,NRIs,8.86,5000000,20,44537.0,5688902.0,10688902.0
HDFC Ltd,Thane,NRIs,8.86,5000000,25,41482.0,7444454.0,12444454.0
HDFC Ltd,Thane,NRIs,8.86,7500000,15,75447.0,6080395.0,13580395.0
HDFC Ltd,Thane,NRIs,8.86,7500000,20,66806.0,8533352.0,16033352.0
HDFC Ltd,Thane,NRIs,8.86,7500000,25,62222.0,11166681.0,18666681.0
HDFC Ltd,Thane,First Time Home Buyers,8.66,3000000,15,29824.0,2368360.0,5368360.0
HDFC Ltd,Thane,First Time Home Buyers,8.66,3000000,20,26339.0,3321430.0,6321430.0
HDFC Ltd,Thane,First Time Home Buyers,8.66,3000000,25,24481.0,4344340.0,7344340.0
HDFC Ltd,Thane,First Time Home Buyers,8.66,5000000,15,49707.0,3947267.0,8947267.0
HDFC Ltd,Thane,First Time Home Buyers,8.66,5000000,20,43899.0,5535717.0,10535717.0
HDFC Ltd,Thane,First Time Home Buyers,8.66,5000000,25,40802.0,7240567.0,12240567.0
